,,,SUMMARY,,,,,
,,,,,,,,
,Total Books,,Total Revenue,,Average Rating,,,
,72818,," 4,56,63,945.90 ",,4.46,,,
,,,,,,,,
,,,,,,,,
Name,Author,Narrator,Time_in_min,ReleaseDate,Language,Stars,Ratings_Count,Price
Total Meditation,DrDeepakChopra,DrDeepakChopra,496,24-09-2020,English,4.5,,888
The Monk Who Sold His Ferrari,RobinSharma,RobinSharma,160,05-07-2007,English,4.5,,351
What to Say When You Talk to Your Self,ShadHelmstetterPhD,"DouglasMartin,ShadHelmstetter",322,18-05-2021,English,5,,"1,172.00"
Manifest,RoxieNafousi,RoxieNafousi,279,06-01-2022,English,5,,615
Healing Is the New High,VexKing,SidSagar,320,13-04-2021,English,5,,633
The Miracle Morning,HalElrod,RobActis,297,30-12-2012,English,4.5,,501
Zero Limits,"JoeVitale,IhaleakalaHewLen","JoeVitale,IhaleakalaHewLen",381,29-06-2007,English,5,,703
Ek Chota Sa Kadam Aapki Zindagi Badal Sakta Hai [One Small Step Can Change Your Life],RobertMaurer,VishalThakur,310,09-10-2019,Hindi,4.5,,216
Ati Prabhavkari Logon ki 7 Aadatein [7 Habits of Highly Effective People],StephenR.Covey,YudhvirDahiya,964,13-09-2019,Hindi,4.5,,284
The Subtle Art of Not Giving a F--k (Malayalam Edition),MarkManson,RaviPerumal,416,10-03-2021,English,5,,900
"A Course in Miracles: Text, Vol. 1",Dr.HelenSchucman-scribe,JimStewart,2246,25-07-2012,English,4.5,,938
8 Secrets to Powerful Manifesting,MandyMorris,MandyMorris,404,22-03-2022,English,No Rating,,703
The Monk Who Sold His Ferrari (Hindi),RobinSharma,VikrantChaturvedi,542,01-03-2018,Hindi,5,,218
The Next Step,Sadhguru,Sadhguru,103,28-03-2021,English,4.5,,352
You Can Heal Your Life,LouiseL.Hay,LouiseL.Hay,180,16-11-2006,English,4.5,,398
"You, Happier",DanielAmen,JimFrangione,623,22-03-2022,English,No Rating,,938
"Develop Self-Confidence, Improve Public Speaking",DaleCarnegie,AvinashKumarSingh,452,25-07-2018,English,4,,119
What I Know for Sure,OprahWinfrey,OprahWinfrey,233,11-09-2014,English,4.5,,323
The Buddha and the Badass,VishenLakhiani,VikasAdam,582,09-06-2020,English,4.5,,"1,005.00"
The Law of Attraction,"EstherHicks,JerryHicks","EstherHicks,JerryHicks",360,21-09-2006,English,5,,562
Emotional Intelligence Mastery Bible,NormanEmpath,TomHaig,1516,07-03-2020,English,5,,"1,003.00"
Happy,DerrenBrown,DerrenBrown,872,15-11-2018,English,4,,957
Think and Grow Rich,NapoleonHill,MarkWhite,601,28-03-2019,English,4.5,,32
The Top Five Regrets of the Dying,BronnieWare,BronnieWare,553,11-10-2017,English,4.5,,"1,063.00"
Mann ke Chamtkar [Miracles of Your Mind],JosephMurphy,SanyamSharma,122,28-01-2019,Hindi,4.5,,147
The Master Key System Audiobook - All 28 Parts,CharlesF.Haanel,PhilipIves,514,26-03-2014,English,5,,668
The Gifts of Imperfection,BrenéBrown,BrenéBrown,271,08-09-2020,English,4.5,4,615
Emotional Intelligence,DanielGoleman,DanielGoleman,179,18-02-2000,English,5,4,74
The Organized Mind,DanielLevitin,LukeDaniels,969,02-07-2015,English,4,,"1,025.00"
Thanks for the Feedback,"DouglasStone,SheilaHeen","DouglasStone,SheilaHeen",589,08-09-2015,English,4.5,,"1,063.00"
Subliminal Affirmations for Positive Self-Esteem,LouiseHay,LouiseHay,146,12-06-2020,English,5,,422
The Essence of the Bhagavad Gita,SwamiKriyananda,SwamiKriyananda,1187,04-05-2007,English,4.5,,843
Synchrodestiny,DeepakChopraMD,DeepakChopra,566,14-10-2014,English,4.5,,"1,774.00"
The Art of Learning,JoshWaitzkin,JoshWaitzkin,475,01-04-2014,English,5,,836
Your Soul's Plan,RobertSchwartz,RichardBanks,675,12-05-2015,English,4.5,,"1,404.00"
Improve the power of your subconscious mind with self-hypnosis,ChristianH.Godefroy,KeithZaring,453,12-04-2019,English,5,8,755
"Being You, Changing the World",Dr.DainHeer,Dr.DainHeer,420,02-07-2012,English,5,,603
Pehchane Shareer ki Bhasha [The Definitive Book of Body Language],"AllanPease,BarbaraPease",ChaitaliGupta,677,08-04-2019,Hindi,4.5,,284
The Mastery Manual (Hindi),RobinSharma,VikrantChaturvedi,291,05-02-2018,Hindi,4.5,,239
Badi Soch Ka Bada Jadu [The Magic of Thinking Big],DavidSchwartz,RavinderSingh,691,09-01-2019,Hindi,5,,182
Stop Living on Autopilot,AntonioNeves,AntonioNeves,399,19-01-2021,English,4.5,62,754
How to Train Your Mind,ChrisBailey,ChrisBailey,198,14-01-2021,English,4.5,,836
Take Control of Your Life,MelRobbins,MelRobbins,603,07-02-2019,English,4.5,,"1,003.00"
Kaizen,SarahHarvey,ShiromiArserio,303,09-07-2020,English,4.5,,323
"When I Say No, I Feel Guilty",ManuelJ.Smith,JonathanToddRoss,718,08-11-2016,English,5,11,"1,131.00"
Absolute Tao,OSHO,OSHO,915,08-12-2015,English,5,,445
The Nature of Personal Reality,JaneRoberts,"BradenWright,DonnaPostel,MelFoster",1347,29-01-2019,English,5,,"1,005.00"
"Change Your Thoughts, Change Your Life",Dr.WayneW.Dyer,Dr.WayneW.Dyer,549,31-12-2006,English,4.5,,937
Radical Acceptance,TaraBrach,CassandraCampbell,737,08-07-2020,English,4.5,,"1,063.00"
Midnights with The Mystic,"CherylSimone,JaggiVasudev(Sadhguru)","CherylSomone,SadhguruJaggiVasude",414,17-09-2010,English,4.5,,703
A New Earth,EckhartTolle,EckhartTolle,552,26-12-2004,English,5,,"1,131.00"
"Change Your Thoughts Change Your Life, The Power of Intention, Your Erroneous Zones",Dr.WayneW.Dyer,Dr.WayneW.Dyer,906,26-06-2021,English,No Rating,,836
Truth Actuality and the Limits of Thought,JidduKrishnamurti,JidduKrishnamurti,1197,02-03-2016,English,5,,190
Swayam Mein Vishwas [Believe in Yourself],JosephMurphy,SanyamSharma,109,28-01-2019,Hindi,4.5,,146
Lakshya [Goals],BrianTracy,SanyamSharma,524,03-07-2019,Hindi,5,,238
Breaking the Habit of Being Yourself,JoeDispenza,AdamBoyce,649,26-03-2020,English,5,,836
Goals!,BrianTracy,BrianTracy,200,11-02-2021,English,4,,501
The Subtle Art of Not Giving a F*ck (Gujarati Edition),MarkManson,MayurVyas,448,24-02-2021,English,4.5,,900
"Quotes, Ruminations & Contemplations: Volume I",CoreyWayne,CoreyWayne,814,03-05-2021,English,5,,836
The Power of Your Subconscious Mind,Dr.JosephMurphy,SeanPratt,477,15-11-2016,English,4.5,,351
The Steal Like an Artist Audio Trilogy,AustinKleon,AustinKleon,272,24-11-2020,English,4.5,,421
Habits for Happiness at Work,"DrTimSharp,TathagataMandal-translator",SameerGoswami,298,10-01-2022,Hindi,No Rating,,460
Lok Vyavhar,DaleCarnegie,RavinderSingh,588,19-02-2019,Hindi,5,,161
Art of War,SunTzu,AnandPhursule,104,26-10-2021,Hindi,4,,233
Chatter,EthanKross,EthanKross,344,26-01-2021,English,4.5,,615
Mental Models: 30 Thinking Tools that Separate the Average from the Exceptional,PeterHollins,RussellNewton,237,08-05-2019,English,4.5,,501
How to Get and Stay Motivated,GrantCardone,GrantCardone,112,28-04-2017,English,5,,233
Letting Go,DavidR.HawkinsMD,PeterLowndsPhD,743,28-12-2014,English,4.5,,"1,172.00"
Tiny Habits,BJFogg,BJFogg,682,16-01-2020,English,5,,888
What Happened to You?,"OprahWinfrey,DrBrucePerry","DrBrucePerry,OprahWinfrey",506,29-04-2021,English,5,,323
Samvad Ka Jadoo [Am I Making Myself Clear?],TerryFelber,VallabhBhingarde,182,23-07-2019,Hindi,4.5,,190
The Success Principles,JackCanfield,JackCanfield,385,05-04-2012,English,5,,322
Manifest Now,IdilAhmed,IdilAhmed,263,13-10-2018,English,5,,501
Who Will Cry When You Die? (Hindi),RobinSharma,VikrantChaturvedi,309,20-02-2018,Hindi,4.5,,203
Nayi Aadton Ki Safal Takniken [Successful Techniques of New Habits],TejgyanGlobalFoundation,AbhaySahare,194,08-07-2020,Hindi,4.5,,350
Ask and It Is Given,"EstherHicks,JerryHicks",JerryHicks,408,12-12-2019,English,5,,668
Chanakya in Daily Life,RadhakrishnanPillai,KanchanBhattacharyya,401,16-11-2017,English,4.5,,252
Women Who Run with the Wolves,ClarissaPinkolaEstés,ClarissaPinkolaEstes,138,22-05-2009,English,4.5,,585
Drive,DanielH.Pink,DanielH.Pink,353,10-02-2011,English,4.5,,797
James Allen - Complete Premium Collection,JamesAllen,AndrewFarell,2254,28-06-2019,English,5,,32
Megaliving (Hindi),RobinSharma,VikrantChaturvedi,564,22-02-2018,Hindi,4.5,,263
A Guide to the Good Life,WilliamB.Irvine,JamesPatrickCronin,483,17-12-2013,English,4.5,,601
Feel the Fear and Do It Anyway,SusanJeffersPhD,SusanJeffersPhD,367,20-08-2019,English,4.5,,469
The Happiness Hypothesis,JonathanHaidt,RyanVincentAnderson,618,23-05-2018,English,4.5,,500
Neville Goddard: The Complete Reader,NevilleGoddard,BarryJ.Peterson,886,14-03-2018,English,4.5,,836
Idliyaga Irungal [Emotional Intelligence],SomaValliappan,SomaValliappan,120,18-05-2021,tamil,4.5,,48
The Practicing Stoic,WardFarnsworth,JohnLescault,597,25-12-2018,English,4.5,,820
The Magic of Self-Respect,Osho,Osho,1756,22-08-2016,English,5,,445
The Book of Ichigo Ichie,"FrancescMiralles,HéctorGarcía",LouisOzawaChangchien,200,02-01-2020,English,4.5,,873
The Comfort Book,MattHaig,MattHaig,185,06-07-2021,English,4,,797
Striking Thoughts,BruceLee,PeterKim,339,09-01-2020,English,4.5,,668
Fear of Missing Out,PatrickJ.McGinnis,PatrickJ.McGinnis,410,17-11-2020,English,4,,773
Vichar Niyam [Power of Happy Thoughts],Sirshree,RavinderrSingh,408,06-01-2021,Hindi,4.5,,350
The Compound Effect,DarrenHardy,DarrenHardy,284,22-01-2019,English,4.5,,608
Realizing the Power of Now,EckhartTolle,EckhartTolle,424,29-08-2003,English,5,,"1,406.00"
3x Your Memory in One Hour,DaveFarrow,MadeforSuccess,233,29-06-2021,English,4.5,,585
The Joy of Living,"YongeyMingyurRinpoche,EricSwanson","EricSwanson,JasonScottCampbell",379,08-02-2007,English,5,,753
Real Magic,Dr.WayneW.Dyer,Dr.WayneW.Dyer,359,14-10-2014,English,5,,"1,439.00"
How to Train a Wild Elephant & Other Adventures in Mindfulness,JanChozenBaysMD,JanChozenBaysMD,366,06-01-2015,English,5,,668
The Art of Extraordinary Confidence,Dr.AzizGazipuraPsyD,Dr.AzizGazipura,800,12-07-2016,English,5,,836
You’re Not Listening,KateMurphy,KateMurphy,391,23-01-2020,English,4.5,,888
The War of Art,StevenPressfield,StevenPressfield,149,04-04-2019,English,4.5,,233
The Silva Mind Method for Getting Help from the Other Side,"JoséSilva,RobertB.StonePhD",JoeNuckols,427,11-05-2021,English,5,,"1,774.00"
The Art of Communicating,ThichNhatHanh,RoryAlexander,206,26-08-2021,English,5,,615
Chanakya in You,RadhakrishnanPillai,KanchanBhattacharyya,403,11-10-2017,English,4.5,,313
Discover Your Destiny (Hindi),RobinSharma,VikrantChaturvedi,599,16-03-2018,Hindi,4.5,,284
Alokik Shakti Ke Chamatkar [Psychic Perception:The Magic of Extrasensory Power],Dr.JosephMurphy,NandKishorePandey,543,11-11-2019,Hindi,5,,212
The Defining Decade,MegJay,MegJay,328,12-03-2018,English,4.5,,569
Bedtime Stories for Stressed Out Adults,"AnnaGood,JasminNight",HollyWolf,809,05-08-2020,English,No Rating,,836
Seth Speaks,JaneRoberts,"BradenWright,DonnaPostel,MelFoster",1258,01-01-2019,English,4.5,,"1,005.00"
You Are the Guru,GabrielleBernstein,GabrielleBernstein,212,31-08-2020,English,5,,836
The Practicing Mind,ThomasM.Sterner,ThomasM.Sterner,231,27-12-2009,English,4.5,,350
The Fifth Agreement,donMiguelRuiz,PeterCoyote,265,04-02-2011,English,5,9,561
Psycho-Cybernetics,MaxwellMaltz,MattFurey,736,11-04-2017,English,4.5,9,"1,131.00"
The Magic of Believing,ClaudeM.Bristol,DanStrutzel,432,31-05-2018,English,5,5,"1,774.00"
Self Care by the Moon,ValerieTejeda,ValerieTejeda,135,20-09-2021,English,4.5,3,501
Vivekananda,Pranay,AshishBhandari,192,22-07-2021,English,4.5,,501
The Power of Your Subconscious Mind - (Clickable Table of Contents),JosephMurphy,ClayLomakayu,460,21-02-2017,English,4.5,30,668
Rising Strong,BrenéBrown,BrenéBrown,531,26-04-2018,English,4.5,,820
How to be a Productivity Ninja,GrahamAllcott,AnthonyShuster,566,16-12-2016,English,4,,569
How to Be a Stoic,MassimoPigliucci,PeterColeman,394,17-09-2020,English,5,2,888
The Greatness Guide Book 2,RobinSharma,AdamVerner,160,25-09-2018,English,5,,351
The Power of Neuroplasticity,ShadHelmstetterPhD,DouglasMartin,378,18-05-2021,English,4.5,,"1,172.00"
Big Magic,ElizabethGilbert,ElizabethGilbert,306,22-09-2015,English,4.5,2,"1,195.00"
The Power of Your Subconscious Mind,JosephMurphy,JasonMcCoy,364,03-02-2010,English,4.5,,821
Chinta Chhodo Sukh Se Jiyo,DaleCarnegie,RavinderSingh,657,13-03-2019,Hindi,5,2,254
The Paradox of Choice,BarrySchwartz,KenKliban,422,07-09-2010,English,4.5,,735
When Things Fall Apart,PemaChödrön,CassandraCampbell,344,26-12-2017,English,4.5,,754
Surrounded by Idiots,ThomasErikson,DavidJohn,629,30-07-2019,English,4,,888
How to Raise Your Own Salary,NapoleonHill,"TomParks,DanJohnMiller,ChristopherLane",649,01-08-2017,English,5,,"1,005.00"
Hinduism,Pranay,KanchanBhattacharyya,266,22-07-2021,English,5,,Free
The Power of I Am,JoelOsteen,JoelOsteen,476,06-10-2015,English,5,,500
The Pilgrimage,PauloCoelho,SeanRunnette,422,05-05-2009,English,4.5,,"1,181.00"
You Can Sell,ShivKhera,SusheelKumar,538,31-01-2019,English,4.5,,569
The Silva Method,Ph.DRobertB.Stone,Ph.D.RobertB.Stone,417,14-10-2014,English,4.5,,"1,439.00"
Buddha,Pranay,AshishBhandari,207,22-07-2021,English,5,,Free
Get Better at Getting Better,ChandramouliVenkatesan,VishalMenon,365,26-03-2020,English,4.5,,879
Cracking the Code to a Successful Interview,EvanPellett,GeorgeNewbern,136,13-12-2016,English,4,,585
The Four Agreements,donMiguelRuiz,PeterCoyote,151,27-01-2005,English,4.5,,501
The Second Mountain,DavidBrooks,ArthurMorey,778,16-04-2019,English,4.5,,820
The Eckhart Tolle Audio Collection,EckhartTolle,EckhartTolle,443,11-07-2008,English,5,,"1,406.00"
Not Nice,Dr.AzizGazipuraPsyD,Dr.AzizGazipuraPsyD,1082,30-11-2017,English,4.5,,836
Oneness with All Life,EckhartTolle,EckhartTolle,137,08-09-2020,English,4.5,,502
You Can Achieve More,ShivKhera,SusheelKumar,466,27-12-2018,English,5,,569
Life After Death,DeepakChopra,ShishirKurup,567,03-10-2006,English,5,,"1,005.00"
Telepsychics (Hindi Edition),JosephMurphy,AbhishekSharma,497,19-07-2019,Hindi,4.5,,243
Lose Weight Now,AllenCarr,RichardMitchley,286,05-12-2013,English,4.5,,569
Memory Improvement,RonWhite,SeanPratt,259,18-07-2013,English,5,,93
Shakti Rising,"KavithaM.ChinnaiyanMD,GregGoode-foreword",LeslieHoward,491,31-03-2020,English,5,,586
The Art of Reading Minds,HenrikFexeus,QarieMarshall,441,15-10-2019,English,4.5,,"1,172.00"
Next Level Thinking,JoelOsteen,JoelOsteen,243,02-10-2018,English,5,,500
The Solution to Social Anxiety: Break Free from the Shyness That Holds You Back,Dr.AzizGazipuraPsyD,Dr.AzizGazipura,397,25-07-2014,English,5,,668
Gita,Pranay,KanchanBhattacharyya,280,28-07-2021,English,5,,Free
A Simpler Life,TheSchoolofLife,RachelLanning,212,06-01-2022,English,No Rating,,469
The Beginner's Guide to Stoicism,MatthewJ.VanNatta,SteveRimpici,187,12-11-2019,English,4.5,,501
The Mastery of Self,DonMiguelRuizJr.,CharlieVaron,210,06-07-2016,English,5,,501
Aalsavar Maat (Marathi Edition),Sirshree,HarshitAbhiraj,269,17-02-2022,English,No Rating,,245
A Course in Miracles,"HelenSchucman-editor,WilliamT.Thetford-editor",MartinG.Weber-Caspers,2973,22-05-2018,English,5,,"1,003.00"
Getting to Yes,"RogerFisher,WilliamUry,BrucePatton",DennisBoutsikaris,376,07-06-2012,English,4.5,,683
Practicing the Power of Now,EckhartTolle,EckhartTolle,176,29-12-2002,English,5,,421
Wishes Fulfilled,Dr.WayneW.Dyer,Dr.WayneW.Dyer,393,16-03-2012,English,4.5,,585
Judgement Detox,GabrielleBernstein,GabrielleBernstein,310,10-01-2018,English,4.5,,469
Lead the Field,EarlNightingale,EarlNightingale,243,14-10-2014,English,4.5,,"1,003.00"
Maximize Your Potential Through the Power of Your Subconscious Mind to Create Wealth and Success,Dr.JosephMurphy,SeanPratt,521,01-11-2012,English,4.5,,844
"A Course in Miracles: Workbook for Students, Vol. 2",Dr.HelenSchucman-scribe,JimStewart,1197,05-07-2012,English,No Rating,,938
The Noonday Demon,AndrewSolomon,BarrettWhitener,1330,03-09-2015,English,4.5,,987
Secrets of Super Success (Hindi Edition),SubhashLakhotia,Trishaan,254,19-07-2021,Hindi,4.5,,Free
Living in Flow,"SkyNelson-Isaacs,JosephJaworski-foreword",JohnMarkBowman,497,12-11-2019,English,No Rating,,"1,505.00"
How to Manifest Your Desires,NevilleGoddard,ClayLomakayu,529,31-05-2017,English,5,,668
The Processes,"EstherHicks,JerryHicks",JerryHicks,266,01-08-2005,English,5,,562
The Sky Is the Limit,"JamesAllen,NapoleonHill,BenjaminFranklin,","DavidMoran,PaulMurphy,NicoleOwens",1561,15-04-2019,English,4,,166
"Good Vibes, Good Life",VexKing,Kaushal,280,24-11-2020,English,4.5,5,609
Ikkisvi Sadi ka Lokvyavahar [Easy Peasey: People Skills for Life],"AllanPease,BarbaraPease",NehaGargava,112,02-08-2019,Hindi,4.5,5,148
Super Attractor,GabrielleBernstein,GabrielleBernstein,385,24-09-2019,English,4.5,2,"1,003.00"
Success and the Self-Image,ZigZiglar,ZigZiglar,318,27-10-2017,English,5,2,"1,439.00"
Vedanta,Pranay,NathanDcosta,214,26-07-2021,English,4,,Free
10 Skills for Effective Business Communication,JessicaHigginsJDMBABB,MadeleineMaby,195,18-12-2018,English,5,,501
Forge Your Future,A.P.J.Kalam,ErrolRodrigues,337,01-11-2018,English,4.5,8,302
"Conversations with God: An Uncommon Dialogue, Book 1",NealeDonaldWalsch,"NealeDonaldWalsch,EdwardAsner,EllenBurstyn",504,14-08-2009,English,5,,668
Peace Is Every Step,ThichNhatHanh,EdoardoBallerini,209,30-04-2015,English,4.5,,585
Dopamine Detox,ThibautMeurisse,JoshuaAlexander,65,26-08-2021,English,4,8,233
The Anatomy of Success,RakeshSinha,RanvijayPratapSingh,370,06-07-2018,English,5,20,350
The Way to Love: The Last Meditations of Anthony de Mello,AnthonydeMello,PaulCoutinho,336,19-04-2020,English,5,10,668
How to Begin,MichaelBungayStanier,MichaelBungayStanier,192,11-01-2022,English,No Rating,17,375
The Antidote,OliverBurkeman,OliverBurkeman,373,29-08-2019,English,5,,888
The Magic Mindset,PreetiShenoy,PallaviBharti,318,03-11-2021,English,No Rating,,"1,012.00"
Aap Kya Nahin Kar Sakte [What Can't You Do?],SwettMarden,KanchanBhattacharyya,275,19-07-2021,Hindi,5,11,Free
Transcending the Levels of Consciousness,DavidR.HawkinsMDPhD,PeterLowndsPhD,707,17-07-2020,English,4.5,12,469
The Path Made Clear,OprahWinfrey,"OprahWinfrey,fullcast",175,26-03-2019,English,4.5,3,323
The Language Instinct,StevenPinker,ArthurMorey,1135,06-12-2011,English,5,21,"1,005.00"
Aduththa Vinadi,NagoreRumi,SundararamanS,364,09-01-2008,tamil,4.5,2,468
How to Enjoy Your Life and Your Job,DaleCarnegie,AvinashKumarSingh,333,08-06-2018,English,4,,115
No Matter What!,LisaNichols,LisaNichols,529,13-04-2009,English,5,88,500
This Year Will Be Different,DomoniqueBertolucci,DomoniqueBertolucci,169,14-12-2021,English,4.5,,345
Aanandi Manasathi (Marathi Edition),Sirshree,PallaviChaudhari,301,20-05-2021,English,No Rating,,245
Quiet Power,SusanCain,KatheMazur,374,03-05-2016,English,4.5,,683
A Hidden Wholeness,ParkerJ.Palmer,StefanRudnicki,354,03-11-2009,English,4,,820
The Abundance Project,DerekRydall,DerekRydall,509,06-11-2018,English,5,15,668
One Sees or Understands Only When the Mind Is Quiet,JidduKrishnamurti,JidduKrishnamurti,659,02-03-2016,English,5,,190
Can the Mind Observe Without Comparison,JidduKrishnamurti,JidduKrishnamurti,691,02-03-2016,English,5,3,190
Aap Bhi Safal Ho Sakte Hain,JoginderSingh,BablaKochhar,425,19-07-2021,Hindi,4,,Free
How to Be Yourself,EllenHendriksen,EllenHendriksen,464,13-03-2018,English,4,,134
Cleaning Up Your Mental Mess,Dr.CarolineLeaf,CarolineLeaf,484,02-03-2021,English,4.5,,820
The Power of Favor,JoelOsteen,JoelOsteen,408,17-12-2019,English,5,,500
Inner Glimpse,IdilAhmed,IdilAhmed,726,14-08-2020,English,5,,836
The Wisdom of Sundays,OprahWinfrey,"OprahWinfrey,fullcast",294,19-10-2017,English,4.5,6,323
Better Vocabulary in 30 Minutes a Day,EdieSchwager,SeanPratt,330,17-10-2016,English,No Rating,,656
The Miracles of Your Mind,Dr.JosephMurphy,SeanPratt,137,08-06-2016,English,4.5,,328
The Law of Success,NapoleonHill,FredStella,1535,29-12-2020,English,5,3,"1,338.00"
Turning Pro,StevenPressfield,StevenPressfield,124,26-07-2018,English,4,,233
Get Abundance,PeterDiamandis,PeterDiamandis,302,14-10-2014,English,4.5,,"1,439.00"
Tips of Success (Hindi Edition),SunilJogi,RishiUpadhyay,560,19-07-2021,Hindi,4.5,3,Free
Vichar Niyam (Gujarati edition) [The Power of Happy Thoughts],Sirshree,LeenaPandey,460,20-05-2021,English,5,2,245
Mastering Yourself,CoreyWayne,CoreyWayne,1040,17-02-2018,English,5,,836
"Game Changers: What Leaders, Innovators and Mavericks Do to Win at Life",DaveAsprey,"RickAdamson,DaveAsprey",672,27-12-2018,English,4.5,4,189
Bottom Item (Kannada Edition),RaviBelagere,JyothiPrashanth,509,01-02-2021,English,4.5,4,118
NLP,"CharlesFaulkner,GerrySchmidt,KellyGerling,","CharlesFaulkner,GerrySchmidt,RobertMcDonald,",364,14-10-2014,English,5,2,"1,439.00"
The Essence of Success,EarlNightingale,EarlNightingale,969,14-10-2014,English,5,2,"2,008.00"
Parallel Universes of Self,FrederickE.Dodson,ThomasMiller,865,28-05-2014,English,5,2,836
Hanste Hanste Kaise Jiyen,SwettMarden,ErrolRodrigues,288,19-07-2021,Hindi,No Rating,2,Free
"If This Isn't Nice, What Is?",KurtVonnegut,"KevinT.Collins,ScottBrick",143,07-05-2013,English,4.5,,100
The Power of Miracle Metaphysics,RobertB.Stone,JoeNuckols,431,03-12-2021,English,No Rating,,"1,774.00"
Freeing Yourself from Anxiety,TamarE.ChanskyPhD,NicoleVilencia,632,31-01-2012,English,5,,702
Way of the Peaceful Warrior,DanMillman,DanMillman,361,31-03-2004,English,4.5,,702
The Game of Life and How to Play It,FlorenceScovelShinn,JamesEllis,137,19-07-2019,English,4.5,,32
The Little Book of Hygge,MeikWiking,MeikWiking,193,01-09-2016,English,4,,615
Self Knowledge Is the Beginning of Wisdom,JidduKrishnamurti,JidduKrishnamurti,773,02-03-2016,English,5,,190
The Champion's Comeback,JimAfremow,PaulBoehmer,450,24-05-2016,English,5,,668
Sabse Badi Daulat Chetanashakti [Biggest Wealth Warning],Sirshree,PallaviChaudhari,191,10-06-2020,Hindi,5,,350
Safalta Ka Rahasya,SwettMarden,ShashiChaturvedi,292,19-07-2021,Hindi,5,,Free
Aapka Bhavishya Aapke Haath Mein [Forge Your Future],A.P.J.Kalam,RishiUpadhyay,405,27-03-2019,Hindi,4.5,,284
The Source,DrTaraSwart,DrTaraSwart,402,14-02-2019,English,5,,820
Apne Aapko Pahchaniye,SwettMarden,NeerajYadav,282,19-07-2021,Hindi,4.5,,Free
Everyday Sisu,KatjaPantzar,JadeWheeler,263,15-03-2022,English,No Rating,,754
Embrace Your Power,LouiseHay,TammyAppenzellar,188,29-03-2022,English,No Rating,,422
The Comfort Book,MattHaig,MattHaig,190,06-07-2021,English,5,,628
Real Magic,DeanRadin,MarkBramhall,488,10-04-2018,English,3,,879
Design Your Thinking,PavanSoni,PavanSoni,776,06-12-2021,English,No Rating,,879
The Sedona Method,HaleDwoskin,TrishElliott,742,02-08-2021,English,No Rating,,836
The Power of Self-Coaching,JosephJ.LucianiPh.D.,JosephJ.LucianiPh.D.,270,12-08-2004,English,5,,585
How to Analyze People with Dark Psychology,GeorgeMerivale,GeorgeMerivale,624,23-12-2021,English,No Rating,,836
Lucky Bitch,DeniseDuffield-Thomas,DeniseDuffield-Thomas,424,20-03-2018,English,5,,750
"3 IN 1: The Magic of Manifesting Collection 45 Advanced Manifestation Techniques to Shift to Your Dream Reality and Attract Money, Love, and Abundance (Law of Attraction Bundles)",RyuuShinohara,"JimJorgensen,MikeKruft,MattPorter",678,28-09-2021,English,No Rating,,836
Avasar Bita Jaye (Hindi Edition),SwettMarden,RahulJaisawat,271,19-07-2021,Hindi,3,,Free
The Worry Trick,DavidCarbonellPhD,StephenPaulAulridgeJr.,367,16-06-2016,English,4.5,,668
Seventeen Proven Principles of Success,"JackBoland,NapoleonHill","JackBoland,NapoleonHill",513,23-11-2021,English,No Rating,,"1,774.00"
I Can See Clearly Now,Dr.WayneW.Dyer,Dr.WayneW.Dyer,724,25-02-2014,English,5,,937
Icchashakti [Willpower],Sirshree,RajeshBathija,100,13-01-2021,Hindi,4.5,,350
Feel Better Fast and Make It Last,DanielG.AmenMD,L.J.Ganser,732,13-11-2018,English,5,,938
The Joy of Less,FrancineJay,TeriSchnaubelt,359,26-04-2016,English,4,,670
I Didn't Do The Thing Today,MadeleineDore,MadeleineDore,420,05-01-2022,English,5,,645
You've Got This,DomoniqueBertolucci,DomoniqueBertolucci,77,08-09-2021,English,4,,344
The Power of Opportunity,RichardRothman,AnujDatta,827,16-03-2022,English,No Rating,,879
The 7 Habits on the Go,"SeanCovey,StephenR.Covey",GrahamRowat,72,10-11-2020,English,3,,234
Calm,TheSchoolofLife,RachelLanning,262,24-03-2022,English,No Rating,,469
The Altar Within,JulietDiaz,JulietDiaz,397,01-03-2022,English,No Rating,,469
Twin Flames and the Event,JenMcCarty,JenMcCarty,295,06-07-2021,English,5,,702
E-Squared,PamGrout,PamGrout,230,02-04-2014,English,4,,561
Loving What Is,"ByronKatie,StephenMitchell","ByronKatie,StephenMitchell",407,27-05-2004,English,5,,703
The Sports Gene,DavidEpstein,DavidEpstein,622,13-11-2014,English,5,,752
Empowered,VeeKativhu,VeeKativhu,354,02-12-2021,English,No Rating,,888
Win the Day,MarkBatterson,MarkBatterson,466,29-12-2020,English,5,,"1,005.00"
Believe in Yourself,Dr.JosephMurphy,SeanPratt,97,14-07-2016,English,4.5,,234
The Cow in the Parking Lot,"LeonardScheff,SusanEdmiston",BillMendieta,288,23-06-2010,English,4.5,,468
Summary of Jordan Peterson's 12 Rules for Life: An Antidote to Chaos,TheTopTierSummaries,ErikVestal,60,09-12-2019,English,No Rating,,233
Get Out of Your Mind & Into Your Life,"SpencerSmith,StevenC.Hayes",PaulBoehmer,620,05-12-2011,English,5,,938
Bada-s Affirmations,BeccaAnderson,GinaMarieDavies,231,15-03-2022,English,No Rating,,351
Hochsensibel und glücklich,MichaelRepkowsky,RasmusMaxWirth,216,04-04-2022,german,No Rating,,468
